"pid","assessed_value"
3282,380941.5
3283,225521.09375
3284,160593.25
3285,77329.8515625
3286,433932.78125
3287,185510.921875
3288,218101.09375
3289,313359.3125
3290,226936.78125
3291,316485.4375
3292,343446.34375
3293,87807.5859375
3294,161258.59375
3295,165333.09375
3296,375293.09375
3297,642434.75
3298,115261.796875
3299,148767.21875
3300,83910.6484375
3301,209847.0625
3302,202491.546875
3303,217076.59375
3304,302405.375
3305,150044.1875
3306,183062
3307,215783.59375
3308,77329.484375
3309,113491.28125
3310,144225.015625
3311,390535.6875
3312,89644.3515625
3313,129403.2109375
3314,295400.40625
3315,203684.328125
3316,170444.609375
3317,181190.78125
3318,146719.171875
3319,104285.0234375
3320,156464.90625
3321,394607.25
3322,153454.703125
3323,414209.125
3324,167294
3325,297451.5625
3326,73839.7265625
3327,160282.96875
3328,222620.171875
3329,313042.09375
3330,563717.5
3331,253078.515625
3332,495971.78125
3333,183871.53125
3334,177815.71875
3335,524866.75
3336,289011.34375
3337,300023.8125
3338,163783.21875
3339,194463.34375
3340,121922.765625
3341,76385.4375
3342,235389.390625
3343,487990.3125
3344,321359.75
3345,81048.921875
3346,190908
3347,220243.359375
3348,146719.171875
3349,203847.875
3350,192581.453125
3351,150524.65625
3352,181729.03125
3353,207201.75
3354,56629.16796875
3355,57575.8984375
3356,185087.859375
3357,157870.375
3358,160442.84375
3359,124909.5703125
3360,416373.96875
3361,257077.625
3362,349364.84375
3363,229506.65625
3364,214678.828125
3365,151642.140625
3366,216840.4375
3367,464043.59375
3368,288573.84375
3369,202501.28125
3370,570504.625
3371,162154.390625
3372,224927.46875
3373,120448.4765625
3374,297106.6875
3375,274028.34375
3376,149424.1875
3377,855712.375
3378,253891.5
3379,441793
3380,153649.828125
3381,487543
3382,190644.8125
3383,210603.03125
3384,387366.78125
3385,257942.90625
3386,88163.125
3387,223703.484375
3388,634809.125
3389,147213.21875
3390,221924.46875
3391,548454.625
3392,596250.125
3393,623104.0625
3394,328885.71875
3395,202836.546875
3396,496220.5625
3397,147090.375
3398,236827.671875
3399,319741.9375
3400,304903.84375
3401,235377.421875
3402,160319.046875
3403,355268.65625
3404,137112.34375
3405,219701.28125
3406,113826.2265625
3407,393994.75
3408,174591.875
3409,299681.03125
3410,162467.171875
3411,183020.96875
3412,174259.71875
3413,237781
3414,222119.125
3415,161016.546875
3416,230466.34375
3417,232901.765625
3418,324543.6875
3419,89168.5625
3420,303660.25
3421,204316.25
3422,269706.25
3423,167179.4375
3424,156600.375
3425,87430.71875
3426,105673
3427,68349.3828125
3428,141335.28125
3429,211944.28125
3430,171127.03125
3431,825717.125
3432,122558.4765625
3433,280160.25
3434,226402.703125
3435,430121.8125
3436,628626.5625
3437,187775.25
3438,236485.609375
3439,329020.4375
3440,361387.8125
3441,94498.4765625
3442,156464.90625
3443,188558.125
3444,273732.03125
3445,332546.25
3446,307421.53125
3447,669387.125
3448,261961.21875
3449,191820.09375
3450,283834.78125
3451,123319.890625
3452,256785.921875
3453,656108.5
3454,894028.4375
3455,209390.453125
3456,196850.1875
3457,418643.6875
3458,145284.296875
3459,121418.046875
3460,342841.59375
3461,363522.5625
3462,98489.4140625
3463,156090.75
3464,491696.375
3465,262232.4375
3466,495132.40625
3467,175410.015625
3468,200887.25
3469,148406.15625
3470,259959.78125
3471,220400.40625
3472,300219.65625
3473,141753.53125
3474,98204.640625
3475,151011.3125
3476,150001.140625
3477,53008.140625
3478,452986.9375
3479,133753.828125
3480,224410.703125
3481,227018.71875
3482,345737.96875
3483,265622.375
3484,165952.828125
3485,224921.84375
3486,225180.25
3487,269541.3125
3488,100528.953125
3489,307059.15625
3490,281236.78125
3491,630339.5
3492,197130.5625
3493,475963.9375
3494,396260.6875
3495,244780.765625
3496,480577.875
3497,75110.3203125
3498,752501.875
3499,457528.625
3500,194683.484375
3501,458613.625
3502,169152.90625
3503,169468.71875
3504,297791.75
3505,235453.453125
3506,117431.6328125
3507,160087.796875
3508,43065.1328125
3509,127036.5859375
3510,231781.28125
3511,268433.78125
3512,270810.15625
3513,274837.65625
3514,352401.03125
3515,235562.109375
3516,494568.75
3517,203569.421875
3518,252689.109375
3519,450268.875
3520,691767.625
3521,720861.625
3522,126289.34375
3523,101670.3984375
3524,292548.5625
3525,433348.65625
3526,179622.484375
3527,84516.5859375
3528,348715.90625
3529,782041.3125
3530,216135.953125
3531,398793.53125
3532,138572.71875
3533,144684.171875
3534,218869.984375
3535,259020.78125
3536,760906.25
3537,186410.546875
3538,128743.46875
3539,97345.3359375
3540,213148.40625
3541,242211.171875
3542,561382.0625
3543,191754.40625
3544,172365.25
3545,286704.46875
3546,600491.75
3547,397820.125
3548,304215.21875
3549,211290.96875
3550,428218.65625
3551,229668.078125
3552,157487.859375
3553,610378.125
3554,320244.40625
3555,280191.53125
3556,277652.5
3557,262433.59375
3558,452772.125
3559,142748.390625
3560,206162.6875
3561,289957.375
3562,434832.84375
3563,670770.6875
3564,652733.125
3565,318919.71875
3566,191896.09375
3567,325154.125
3568,68419.828125
3569,709029.5
3570,240657.421875
3571,587889.3125
3572,187009.8125
3573,294157.21875
3574,69719.0390625
3575,166814.46875
3576,217663.625
3577,160424.5625
3578,159928.671875
3579,338073.90625
3580,299175.9375
3581,117668.40625
3582,253584.453125
3583,285086.53125
3584,743316.3125
3585,186361.78125
3586,87228.2578125
3587,263887.1875
3588,367380.59375
3589,694922.125
3590,347565.71875
3591,110609.3125
3592,195705.03125
3593,160357.6875
3594,214796.875
3595,801239.5625
3596,448709.09375
3597,262283.40625
3598,252533.578125
3599,268520.6875
3600,292590.84375
3601,241861.96875
3602,191937.140625
3603,167163.921875
3604,121664.90625
3605,116570.828125
3606,277654.125
3607,211048.46875
3608,762480.25
3609,194872.59375
3610,355332.96875
3611,353528
3612,43738.00390625
3613,791089.625
3614,458508.1875
3615,118160.734375
3616,210061.65625
3617,602622.125
3618,512558.1875
3619,247760.03125
3620,255826.8125
3621,242763.90625
3622,175842.890625
3623,197726.625
3624,206420.53125
3625,123316.53125
3626,224238.375
3627,399768.3125
3628,229144.90625
3629,130463.1640625
3630,262270.90625
3631,250354.28125
3632,488287.875
3633,752167.8125
3634,117807.7109375
3635,711957.8125
3636,51108.81640625
3637,35516.7734375
3638,221953.40625
3639,152283.828125
3640,230291.34375
3641,131453.0625
3642,483388.40625
3643,191672.78125
3644,95934.03125
3645,105892.2578125
3646,136860.078125
3647,513855.96875
3648,280694.65625
3649,278126.03125
3650,266226.625
3651,199126.484375
3652,146871.03125
3653,652429.75
3654,220509.90625
3655,203311.4375
3656,477724.53125
3657,92213.0546875
3658,527575.125
3659,130120.2734375
3660,226078.8125
3661,202891.5625
3662,401234.34375
3663,224646.546875
3664,123786.8828125
3665,242874.59375
3666,286170.96875
3667,119584.3984375
3668,281535.34375
3669,289912.09375
3670,214078.5
3671,234630.90625
3672,263146.4375
3673,107779.3125
3674,122201.7265625
3675,205935.84375
3676,228940.734375
3677,231998.46875
3678,536156.3125
3679,277972.65625
3680,424579.1875
3681,420610.03125
3682,289458.21875
3683,157402.671875
3684,79940.8671875
3685,298703.84375
3686,260272.40625
3687,262822.75
3688,150376.890625
3689,154805.640625
3690,206430.3125
3691,420790.09375
3692,123828.71875
3693,192425.734375
3694,203430.875
3695,231620.75
3696,174696.15625
3697,199626.25
3698,653244.75
3699,216359.703125
3700,195044.515625
3701,100569.5703125
3702,148418.84375
3703,114775.7109375
3704,708975.6875
3705,394025.34375
3706,378355.65625
3707,286399.09375
3708,109423.4375
3709,435032.0625
3710,219082.71875
3711,145462.171875
3712,170392.546875
3713,732252
3714,124545.1875
3715,174351.375
3716,120189.8515625
3717,205882.984375
3718,227018.71875
3719,134429.828125
3720,375273.21875
3721,250599.28125
3722,419465.6875
3723,169699.96875
3724,203006.828125
3725,270713
3726,312540.0625
3727,241399.84375
3728,471957.09375
3729,564431.125
3730,288512.8125
3731,202634.125
3732,242599.28125
3733,176299.59375
3734,120676.15625
3735,148495.8125
3736,642107.75
3737,333489.6875
3738,51057.3125
3739,193878.828125
3740,151170.96875
3741,101588.4296875
3742,194145.515625
3743,176187.625
3744,255901.34375
3745,94891.5546875
3746,323547.5625
3747,546052.625
3748,560056.6875
3749,145102.9375
3750,325487.15625
3751,471255.78125
3752,242516.171875
3753,97052.5234375
3754,105747.34375
3755,160345.796875
3756,329019.71875
3757,232665.46875
3758,140227.453125
3759,334745.65625
3760,436518.21875
3761,211549.765625
3762,320771.1875
3763,380253.59375
3764,142825.859375
3765,122484.0625
3766,125641.6484375
3767,83313.453125
3768,77759.0546875
3769,95077.8203125
3770,289134.9375
3771,206330.375
3772,852349.5625
3773,297681.96875
3774,209051.375
3775,206663.421875
3776,268822.5
3777,565334.6875
3778,341001.34375
3779,94264.046875
3780,155162.625
3781,121312.3359375
3782,243972.046875
3783,339045.65625
3784,609177.3125
3785,169926.6875
3786,312026.375
3787,376597.9375
3788,326735.4375
3789,156175.859375
3790,151152.8125
3791,211780.25
3792,171442.6875
3793,138072.421875
3794,149033.5
3795,764232.1875
3796,366674.625
3797,137636.34375
3798,125206.96875
3799,219459.765625
3800,183650.03125
3801,262805.6875
3802,690665.4375
3803,202221.71875
3804,297495.96875
3805,290332.46875
3806,243551.9375
3807,763974.375
3808,340655.21875
3809,270972.4375
3810,198873.09375
3811,195314.109375
3812,205045.71875
3813,234058.421875
3814,100606.15625
3815,193754.8125
3816,576134.625
3817,144169.359375
3818,261386.109375
3819,636727.5
3820,239691.40625
3821,413083.65625
3822,152511.921875
3823,213188.3125
3824,623648.875
3825,242875.265625
3826,673843.9375
3827,161374.484375
3828,116097.046875
3829,349724.09375
3830,461120.3125
3831,120901.9765625
3832,289445.8125
3833,157812.65625
3834,192510.375
3835,278553.53125
3836,612908.5
3837,359512.40625
3838,540393.875
3839,91448.265625
3840,152942.375
3841,222906.671875
3842,364908.4375
3843,323601.84375
3844,123610.609375
3845,245731.671875
3846,214392.65625
3847,329838.46875
3848,548454.625
3849,268272.4375
3850,404707.8125
3851,192510.375
3852,165783.8125
3853,304894.375
3854,321678.1875
3855,198879.25
3856,409818.53125
3857,131727.1875
3858,467226.5625
3859,161888.125
3860,390198.4375
3861,253230.046875
3862,207596.625
3863,249296.875
3864,130168.3984375
3865,141939.40625
3866,253818.203125
3867,414383.90625
3868,363157.5
3869,158721.390625
3870,386017.375
3871,225490.453125
3872,181151.6875
3873,202594.4375
3874,124983.03125
3875,821907.4375
3876,133887
3877,167801.09375
3878,471907.4375
3879,357827.15625
3880,319274.90625
3881,217950.25
3882,280998.4375
3883,711212.625
3884,219252.59375
3885,796313.75
3886,69279.5859375
3887,175977.796875
3888,382919.5
3889,376570.03125
3890,609218.875
3891,220905.15625
3892,134305.796875
3893,163776.53125
3894,99049.6484375
3895,795582.5625
3896,167917
3897,522817.8125
3898,124615.53125
3899,123721.109375
3900,276583
3901,568491.0625
3902,232201.015625
3903,235910.328125
3904,210720.125
3905,231985.828125
3906,203251.359375
3907,528721
3908,168883.765625
3909,659553.5
3910,232695.765625
3911,93752.2890625
3912,234788.203125
3913,141987.671875
3914,809704.5625
3915,641500.5
3916,186657.328125
3917,105903.2890625
3918,151263.09375
3919,184845.390625
3920,298652.90625
3921,323195.375
3922,147637.9375
3923,153396.625
3924,472555.84375
3925,227050.515625
3926,341245.28125
3927,116786.8046875
3928,204765.71875
3929,402901.40625
3930,311609.65625
3931,616082.4375
3932,83230.1640625
3933,747747.3125
3934,358587.21875
3935,201043.59375
3936,153508.671875
3937,163906.359375
3938,201942
3939,372454.125
3940,664671.875
3941,131205.234375
3942,152705.03125
3943,303803.75
3944,448148.40625
3945,247610.65625
3946,321178.1875
3947,197542.34375
3948,183161.90625
3949,214708.875
3950,702756.1875
3951,709427.8125
3952,209477.046875
3953,158358.375
3954,170076.921875
3955,347740.78125
3956,439916.125
3957,231938.390625
3958,213981.984375
3959,240651.875
3960,830188.9375
3961,391207.15625
3962,275918.59375
3963,334758.625
3964,378197.59375
3965,361175.5625
3966,505645.5
3967,272028.0625
3968,169856.3125
3969,302442.59375
3970,238777.25
3971,185516.5625
3972,264366.125
3973,507472.625
3974,210137.53125
3975,540627.5
3976,386151.0625
3977,225107.1875
3978,85533.078125
3979,220772.6875
3980,363509.78125
3981,246272.84375
3982,119857.8515625
3983,141094.828125
3984,445501.125
3985,100399.34375
3986,343647.90625
3987,376432.9375
3988,20889.4375
3989,94614.7265625
3990,115629.875
3991,289370.1875
3992,384396.21875
3993,630824.125
3994,373732.09375
3995,145932.609375
3996,148268.265625
3997,253595.546875
3998,304463.40625
3999,263103.65625
4000,78065.4375
4001,724005.5625
4002,539135.0625
4003,541440.375
4004,82201.171875
4005,224354.40625
4006,220528.25
4007,827971.8125
4008,47455.5390625
4009,287230.03125
4010,100002.1328125
4011,220229.828125
4012,249936.875
4013,422802.875
4014,730817.8125
4015,185159.171875
4016,152143.65625
4017,233222.875
4018,435928.46875
4019,212006.34375
4020,587889.9375
4021,228686.84375
4022,209888.140625
4023,277609.125
4024,189704.375
4025,215140.625
4026,318130.09375
4027,525722
4028,302479.8125
4029,256489
4030,365565.9375
4031,237381.828125
4032,225207.1875
4033,103397.90625
4034,309962.6875
4035,128454.03125
4036,538560.6875
4037,432985.21875
4038,113872.3984375
4039,787277.125
4040,54369.13671875
4041,252783.015625
4042,163271.359375
4043,284040.46875
4044,226622.390625
4045,259696.46875
4046,142605.625
4047,241192.09375
4048,149967.328125
4049,181396.546875
4050,113143.5234375
4051,312469.6875
4052,359107.375
4053,172080.828125
4054,252176.390625
4055,269276.65625
4056,533730.1875
4057,348932.375
4058,380901.5
4059,206351.296875
4060,226549.65625
4061,438858.78125
4062,264682.84375
4063,147637.9375
4064,254804.03125
4065,99315.484375
4066,67896.28125
4067,115885.328125
4068,223945.34375
4069,169456.734375
4070,280640.21875
4071,341227.1875
4072,115590.734375
4073,369543.59375
4074,340361.5625
4075,148413.046875
4076,768688.625
4077,517673.84375
4078,189025.171875
4079,565702.75
4080,204370.0625
4081,815492.1875
4082,220181.359375
4083,692381.8125
4084,880491.75
4085,344782.125
4086,437858.375
4087,193887.125
4088,168929.9375
4089,291666.96875
4090,121407.03125
4091,148073.46875
4092,272385.5
4093,186511.890625
4094,97531.140625
4095,369208.15625
4096,804784.4375
4097,160060.203125
4098,240395.375
4099,587370.5
4100,116223.078125
4101,252552.5
4102,306414.28125
4103,420926
4104,184120.75
4105,82302.7578125
4106,186960.828125
4107,409128.3125
4108,111625.3125
4109,181270.34375
4110,267466.0625
4111,369870.375
4112,303820.21875
4113,207762.1875
4114,127829.0859375
4115,96542.7734375
4116,185265.75
4117,204221.953125
4118,363256.625
4119,244992.65625
4120,129909.2734375
4121,481402.78125
4122,280526.28125
4123,257702.109375
4124,214767.4375
4125,214038.0625
4126,331311.25
4127,195821.75
4128,151864.234375
4129,253802.03125
4130,135740.265625
4131,157615.96875
4132,643651.1875
4133,252648.140625
4134,10520.9755859375
4135,84007.0546875
4136,149709.90625
4137,563672.875
4138,107694.640625
4139,236806.640625
4140,380174.0625
4141,192701.5625
4142,208006.203125
4143,386978.65625
4144,291858.0625
4145,288207.9375
4146,118815.484375
4147,588078.9375
4148,308985.78125
4149,251536.78125
4150,190801.875
4151,612368.375
4152,575492.375
4153,278928.65625
4154,234705.25
4155,483201.09375
4156,731496.8125
4157,139273.78125
4158,156090.75
4159,230135.015625
4160,714138.75
4161,269614.9375
4162,402062.46875
4163,318707.40625
4164,310096.5
4165,241599.90625
4166,361292.375
4167,352721.15625
4168,218826.578125
4169,763265.375
4170,568363
4171,221790.34375
4172,528381.875
4173,433348.65625
4174,419542
4175,420271.625
4176,400425.25
4177,147439.46875
4178,411371.3125
4179,572185.625
4180,106583.0234375
4181,382634.9375
4182,392465.65625
4183,267837.84375
4184,766105.625
4185,719956.8125
4186,207382.875
4187,153030.6875
4188,388632.34375
4189,130356.03125
4190,153415.09375
4191,203582
4192,227878.125
4193,127976.015625
4194,289146.5625
4195,199247.203125
4196,672302.3125
4197,200602.125
4198,228941.59375
4199,368059.8125
4200,485572.625
4201,397044.78125
4202,80985.359375
4203,77021.265625
4204,178798.265625
4205,223457.65625
4206,634488.5625
4207,283193.625
4208,291141.375
4209,409088.78125
4210,141688.171875
4211,151592.328125
4212,152986.5625
4213,462122.25
4214,195233.5625
4215,270028.21875
4216,228732.71875
4217,156464.90625
4218,60217.81640625
4219,308459.59375
4220,277979.5625
4221,209381.53125
4222,207037.015625
4223,236514.109375
4224,164236.40625
4225,78363.34375
4226,220015.609375
4227,211360.515625
4228,524326.5625
4229,158481.953125
4230,833935.0625
4231,169914.75
4232,78874.2421875
4233,195489.53125
4234,158768.03125
4235,195392.96875
4236,260882.96875
4237,117543.25
4238,347088.03125
4239,186644
4240,200649.125
4241,759524.25
4242,162047.765625
4243,321946.8125
4244,241111.515625
4245,423835.71875
4246,138879.015625
4247,417785.0625
4248,393628.75
4249,183471.421875
4250,158409.5625
4251,163102.234375
4252,205886.859375
4253,149142.46875
4254,444004.90625
4255,84663.0390625
4256,288209.40625
4257,229045.4375
4258,214059.875
4259,191895.5625
4260,585341.4375
4261,223476.265625
4262,874578.8125
4263,234777.75
4264,121137.359375
4265,167232.328125
4266,245025.390625
4267,834191.6875
4268,349118.65625
4269,181993.8125
4270,361428.21875
4271,217672.703125
4272,84831.625
4273,241433.1875
4274,180082.9375
4275,343696.53125
4276,416695.96875
4277,116076.125
4278,165533.75
4279,216968.828125
4280,118151.125
4281,464028.53125
4282,244678.140625
4283,339343.5
4284,202214.421875
4285,546345.6875
4286,171830.4375
4287,282526.25
4288,211925.59375
4289,188065.65625
4290,136585.0625
4291,478773.4375
4292,146332.453125
4293,267778.4375
4294,219896.65625
4295,59928.8203125
4296,224884.46875
4297,212377.078125
4298,146099.421875
4299,301836.25
4300,341318.8125
4301,374668.75
4302,179214.09375
4303,158185.390625
4304,135011.625
4305,415328.28125
4306,263632.90625
4307,647552.3125
4308,361331.40625
4309,282868.5
4310,413503.53125
4311,526828.3125
4312,178189.875
4313,235910.328125
4314,220679.953125
4315,711763.25
4316,144475.78125
4317,195748.28125
4318,320249.25
4319,180263.546875
4320,636132.0625
4321,258579.796875
4322,66109
4323,322573.75
4324,218101.28125
4325,44510.9765625
4326,403803.625
4327,871253.5625
4328,82836.4921875
4329,215896.765625
4330,385177.75
4331,803728.375
4332,277473.40625
4333,196638.71875
4334,76781.953125
4335,124316.0859375
4336,353692.40625
4337,264219.4375
4338,310321.3125
4339,305235.84375
4340,429671.15625
4341,104418.3125
4342,82621.2890625
4343,373488.78125
4344,175680.515625
4345,221599.25
4346,123430.8125
4347,299911.78125
4348,167327.96875
4349,211967.515625
4350,136976.53125
4351,722826.25
4352,400039.5625
4353,464835.9375
4354,699454.9375
4355,134687.3125
4356,429184
4357,53072.046875
4358,355907.5625
4359,196780.109375
4360,226425.390625
4361,155708.9375
4362,188089.71875
4363,158876.25
4364,195411.265625
4365,499071
4366,272352.0625
4367,248283.15625
4368,229486.53125
4369,153964.875
4370,162720.59375
4371,92679.84375
4372,280829.78125
4373,74134.171875
4374,250453.890625
4375,339236.75
4376,151109.875
4377,88934.4921875
4378,136050.125
4379,83926.890625
4380,238345.1875
4381,449019.125
4382,93187.6953125
4383,330725.28125
4384,177787.796875
4385,149439.875
4386,298238.375
4387,897901.375
4388,213539.15625
4389,368536.875
4390,153342.1875
4391,113249.5390625
4392,141069.5
4393,252573.28125
4394,310579.28125
4395,566987.3125
4396,198685.375
4397,205838.375
4398,208370.4375
4399,248424.765625
4400,231358.3125
4401,362570.15625
4402,264779.5
4403,48836.51953125
4404,167402
4405,132379.859375
4406,201166.515625
4407,359313.1875
4408,83492.3984375
4409,157392.96875
4410,264075.8125
4411,396927
4412,163543.46875
4413,355104.0625
4414,246875.640625
4415,127240.9921875
4416,283139.71875
4417,38279.4296875
4418,181306.640625
4419,309396.8125
4420,76054.015625
4421,298251.6875
4422,260999.5625
4423,142869.640625
4424,758772.3125
4425,353037
4426,438793.59375
4427,213152.78125
4428,269597.9375
4429,283000.9375
4430,302413.9375
4431,147431.21875
4432,126703.6875
4433,199809.671875
4434,313924.46875
4435,198901.21875
4436,318479.53125
4437,479681.25
4438,320072.65625
4439,435769.96875
4440,283069.3125
4441,605370.875
4442,128702.78125
4443,527333.375
4444,214122.140625
4445,175572.265625
4446,424738.625
4447,145291.078125
4448,200484.34375
4449,305741.4375
4450,643753.1875
4451,763728.0625
4452,562466.8125
4453,293228.875
4454,168047.125
4455,137427.921875
4456,70814.4765625
4457,84395.65625
4458,138217.4375
4459,189575.875
4460,407351.90625
4461,134469.859375
4462,512929.25
4463,93186.84375
4464,259671.21875
4465,79110.6640625
4466,230185.953125
4467,132379.859375
4468,579014.3125
4469,189292.9375
4470,124790.4921875
4471,181276.765625
4472,198002.234375
4473,141351.9375
4474,271563.71875
4475,740037.0625
4476,251103.0625
4477,134877.1875
4478,698391.25
4479,347659.3125
4480,95385.59375
4481,172212.25
4482,265368.71875
4483,101194.8828125
4484,297852
4485,118821.8984375
4486,189862.65625
4487,77530.4609375
4488,475830.15625
4489,230972.078125
4490,235759.40625
4491,513313.09375
4492,148178.5
4493,226418.953125
4494,129978.0390625
4495,377098.1875
4496,99369.421875
4497,100237.9765625
4498,128003.8984375
4499,107818.3125
4500,529244.8125
4501,517609.03125
4502,390727.03125
4503,209258.25
4504,212721.90625
4505,495799.90625
4506,131775.53125
4507,871475.4375
4508,262354.96875
4509,80852.6875
4510,121109.875
4511,294342.15625
4512,459757.21875
4513,81307.2109375
4514,94268.21875
4515,458400.21875
4516,451042.6875
4517,316948.875
4518,162829.1875
4519,463479.03125
4520,254490.828125
4521,95646.4140625
4522,205148.71875
4523,406499.90625
4524,42440.50390625
4525,281236.625
4526,269540.9375
4527,199974.578125
4528,217425.5625
4529,155085.203125
4530,254913.1875
4531,462644.875
4532,111029.875
4533,247767.75
4534,160967.40625
4535,301050.25
4536,174998.75
4537,178420.65625
4538,206041.734375
4539,175706.046875
4540,49845.625
4541,387592.40625
4542,92386.0859375
4543,439524.90625
4544,161763.8125
4545,67590.171875
4546,143051.09375
4547,102892.484375
4548,587833.8125
4549,286527.46875
4550,403798.3125
4551,359776.65625
4552,181569.140625
4553,142733.296875
4554,145428.078125
4555,234450.40625
4556,620914.4375
4557,299524.5625
4558,777285.1875
4559,252831.71875
4560,133957.640625
4561,169230.375
4562,241821.53125
4563,91761.5625
4564,279778.9375
4565,217556.71875
4566,145169.71875
4567,153864.984375
4568,272544.46875
4569,120839.078125
4570,677323.625
4571,290538.21875
4572,136803.078125
4573,202782.4375
4574,287659.8125
4575,300133.40625
4576,258123.265625
4577,145322.25
4578,470254.8125
4579,717115.875
4580,330180.09375
4581,290705.09375
4582,220458.796875
4583,356125.78125
4584,187957.890625
4585,51013.89453125
4586,685139.1875
4587,377758.03125
4588,245615.421875
4589,239310.703125
4590,247766.5
4591,157832.3125
4592,276091.59375
4593,248074.78125
4594,811231.75
4595,208871.0625
4596,226442.890625
4597,425380.96875
4598,876454.625
4599,121771.578125
4600,85751.1171875
4601,467521.21875
4602,97394.6875
4603,507542.75
4604,760840.3125
4605,77442.359375
4606,114256.640625
4607,821536.0625
4608,259991.90625
4609,141351.9375
4610,217457.15625
4611,151329.9375
4612,771542
4613,718486.8125
4614,35516.7734375
4615,169641.203125
4616,463569.21875
4617,96469.046875
4618,273691.125
4619,800369.125
4620,269369.9375
4621,794239.875
4622,509085.40625
4623,151952.53125
4624,182484.21875
4625,122225.34375
4626,365935.46875
4627,632954.875
4628,212557.265625
4629,161042.21875
4630,142392.8125
4631,348289.1875
4632,113055.7890625
4633,199466.734375
4634,121529.6953125
4635,153257.84375
4636,389982.625
4637,243001.484375
4638,163112.375
4639,429941.3125
4640,249498.578125
4641,137061.890625
4642,288690.90625
4643,355978.3125
4644,217915.703125
4645,297347.90625
4646,742758.125
4647,701633.8125
4648,728929.0625
4649,223799.015625
4650,159353.71875
4651,305547.78125
4652,52403.53125
4653,610192.1875
4654,166654.78125
4655,49075.89453125
4656,223311.90625
4657,267686.84375
4658,617209.875
4659,382923.84375
4660,318184.46875
4661,546370.25
4662,196033.078125
4663,174903.4375
4664,269669.15625
4665,605063.125
4666,345732
4667,804387.3125
4668,160615.125
4669,295318.1875
4670,149789.734375
4671,685237.125
4672,324671.0625
4673,707987.3125
4674,286041.125
4675,169260.234375
4676,251532.84375
4677,769279.625
4678,197874.90625
4679,206461.5
4680,141795.265625
4681,234715.6875
4682,348444.84375
4683,162372.84375
4684,196850.1875
4685,260633.6875
4686,303245.21875
4687,432264.71875
4688,194420.828125
4689,320249.25
4690,266374.625
4691,216815.15625
4692,525357.875
4693,224241.4375
4694,268272.6875
4695,178625.171875
4696,111524.25
4697,221812.3125
4698,168081.03125
4699,172481.75
4700,271817.15625
4701,380082.625
4702,87371.46875
4703,193733.5
4704,199712.015625
4705,128788.84375
4706,100270.8046875
4707,130463.5546875
4708,162761.34375
4709,250114.21875
4710,108450.2890625
4711,212896.328125
4712,237945.921875
4713,478867.34375
4714,233763.59375
4715,147694.234375
4716,51706.8359375
4717,214149.25
4718,379012.8125
4719,218942.75
4720,656945
4721,179680.765625
4722,612370.3125
4723,107383.0546875
4724,768234.25
4725,317770.40625
4726,199664.359375
4727,382687.6875
4728,263598.46875
4729,64238.57421875
4730,818752.9375
4731,564807
4732,29265.650390625
4733,316226.4375
4734,829210.6875
4735,171702.5625
4736,143478.625
4737,167577.390625
4738,186539.125
4739,313239.71875
4740,158787.578125
4741,686558.625
4742,75784.1640625
4743,295808.5
4744,180807.71875
4745,143817.609375
4746,151179.4375
4747,320227.9375
4748,107556.1953125
4749,313338.15625
4750,360450.90625
4751,150544.984375
4752,275916.8125
4753,562286.4375
4754,196739.75
4755,292086.875
4756,147855.203125
4757,628832.5
4758,200687.578125
4759,182058.046875
4760,269324.375
4761,187996.390625
4762,255012.703125
4763,223781.125
4764,282492.53125
4765,202422.46875
4766,289064.5
4767,146228.171875
4768,473348.75
4769,798041.4375
4770,234238.078125
4771,473160.5625
4772,129024.328125
4773,206032.9375
4774,163817.796875
4775,138197
4776,239756.5625
4777,103391.4765625
4778,242107.25
4779,254005.171875
4780,266048.71875
4781,225789.65625
4782,161040.40625
4783,203547.625
4784,189873.25
4785,137461.4375
4786,118626.8359375
4787,190945.03125
4788,125559.953125
4789,310431
4790,85372.078125
4791,188838.75
4792,565340.9375
4793,555241.0625
4794,547059.5
4795,134181.625
4796,163606.109375
4797,154566.984375
4798,242315.296875
4799,294409.125
4800,300456.65625
4801,234976.796875
4802,159811.75
4803,270032.6875
4804,274856.5625
4805,323361.875
4806,172103.78125
4807,258112.09375
4808,102453.640625
4809,175990.421875
4810,37555.609375
4811,295488.28125
4812,535723.625
4813,246230.3125
4814,79487.421875
4815,125128.1171875
4816,241339.484375
4817,808243.4375
4818,792318.0625
4819,287528.9375
4820,361292.375
4821,96604.25
4822,180482.734375
4823,156090.75
4824,340626.8125
4825,307452.5625
4826,424579.1875
4827,511543.21875
4828,178089.046875
4829,181721.15625
4830,176221.1875
4831,644828.8125
4832,318677.4375
4833,132403.03125
4834,203315.203125
4835,173162.78125
4836,722217.25
4837,242764.765625
4838,428982
4839,544786.0625
4840,512352.8125
4841,538732.0625
4842,168547.78125
4843,892131.25
4844,375313.8125
4845,375356.8125
4846,137734.203125
4847,182607.109375
4848,101785.8515625
4849,356115.71875
4850,227791
4851,227118.703125
4852,106191.5078125
4853,324454.0625
4854,147369.078125
4855,92867.734375
4856,66901.5234375
4857,326438.0625
4858,200192.96875
4859,422844.90625
4860,99148.0546875
4861,411922.875
4862,233450.3125
4863,257969.046875
4864,264896
4865,237001.953125
4866,403899.84375
4867,297344.8125
4868,405738.96875
